YXDM,YXMC,SSDM,SSMC,BXLXDM,BXLXMC,XZLBDM,XZLBMC,SF211,SF985
50249,四平农村成人高等专科学校,22,吉林省,41,成人高等学校,03,农业院校,否,否
50252,吉林省教育学院,22,吉林省,44,教育学院,06,师范院校,否,否
50253,长春教育学院,22,吉林省,44,教育学院,06,师范院校,否,否
50264,黑龙江兵器工业职工大学,23,黑龙江省,41,成人高等学校,02,工科院校,否,否
50266,哈尔滨航空职工大学,23,黑龙江省,41,成人高等学校,02,工科院校,否,否
50269,哈尔滨市职工大学,23,黑龙江省,41,成人高等学校,01,综合院校,否,否
50290,黑龙江省直属机关职工大学,23,黑龙江省,41,成人高等学校,01,综合院校,否,否
50306,齐齐哈尔市建设职工大学,23,黑龙江省,41,成人高等学校,02,工科院校,否,否
50311,齐齐哈尔市职工大学,23,黑龙江省,41,成人高等学校,01,综合院校,否,否
50327,鹤岗矿务局职工大学,23,黑龙江省,41,成人高等学校,02,工科院校,否,否
50330,大庆石油化工总厂职工大学,23,黑龙江省,41,成人高等学校,02,工科院校,否,否
50335,黑龙江省经济管理干部学院,23,黑龙江省,43,管理干部学院,08,财经院校,否,否
50337,黑龙江农垦管理干部学院,23,黑龙江省,43,管理干部学院,03,农业院校,否,否
50343,黑龙江省政法管理干部学院,23,黑龙江省,43,管理干部学院,09,政法院校,否,否
50344,黑龙江省教育学院,23,黑龙江省,44,教育学院,06,师范院校,否,否
50349,黑龙江省绥化地区教育学院,23,黑龙江省,44,教育学院,06,师范院校,否,否
50350,牡丹江市教育学院,23,黑龙江省,44,教育学院,06,师范院校,否,否
50363,上海市黄浦区业余大学,31,上海市,41,成人高等学校,01,综合院校,否,否
50365,上海市卢湾区业余大学,31,上海市,41,成人高等学校,01,综合院校,否,否
50366,上海市徐汇区业余大学,31,上海市,41,成人高等学校,01,综合院校,否,否
50367,上海市长宁区业余大学,31,上海市,41,成人高等学校,01,综合院校,否,否
50368,上海市静安区业余大学,31,上海市,41,成人高等学校,01,综合院校,否,否
50369,上海市普陀区业余大学,31,上海市,41,成人高等学校,01,综合院校,否,否
50371,上海市虹口区业余大学,31,上海市,41,成人高等学校,01,综合院校,否,否
50372,上海市杨浦区业余大学,31,上海市,41,成人高等学校,01,综合院校,否,否
50393,上海纺织工业职工大学,31,上海市,41,成人高等学校,02,工科院校,否,否
50424,上海医药职工大学,31,上海市,41,成人高等学校,05,医药院校,否,否
50460,南京市职工大学,32,江苏省,41,成人高等学校,01,综合院校,否,否
50461,空军第一职工大学,32,江苏省,41,成人高等学校,01,综合院校,否,否
50504,南通市工人业余大学,32,江苏省,41,成人高等学校,02,工科院校,否,否
50526,扬州教育学院,32,江苏省,44,教育学院,06,师范院校,否,否
50550,浙江省省级机关职工业余大学,33,浙江省,41,成人高等学校,01,综合院校,否,否
50551,杭州市工人业余大学,33,浙江省,41,成人高等学校,01,综合院校,否,否
50554,温州市工人业余大学,33,浙江省,41,成人高等学校,01,综合院校,否,否
50559,宁波教育学院,33,浙江省,44,教育学院,06,师范院校,否,否
50561,金华教育学院,33,浙江省,44,教育学院,06,师范院校,否,否
50565,淮南市职工大学,34,安徽省,41,成人高等学校,01,综合院校,否,否
50569,合肥职工科技大学,34,安徽省,41,成人高等学校,02,工科院校,否,否
50570,合肥市职工大学,34,安徽省,41,成人高等学校,01,综合院校,否,否
50581,安徽经济管理干部学院,34,安徽省,43,管理干部学院,08,财经院校,否,否
50591,福建教育学院,35,福建省,44,教育学院,06,师范院校,否,否
50607,南昌钢铁有限责任公司职工大学,36,江西省,41,成人高等学校,02,工科院校,否,否
50616,南昌市业余大学,36,江西省,41,成人高等学校,01,综合院校,否,否
50617,南昌市职工科技大学,36,江西省,41,成人高等学校,02,工科院校,否,否
50626,山东省水利职工大学,37,山东省,41,成人高等学校,02,工科院校,否,否
50638,山东兵器工业职工大学,37,山东省,41,成人高等学校,02,工科院校,否,否
50641,新汶矿业职工大学,37,山东省,41,成人高等学校,02,工科院校,否,否
50649,山东省经济管理干部学院,37,山东省,43,管理干部学院,08,财经院校,否,否
50672,河南电力职工大学,41,河南省,41,成人高等学校,02,工科院校,否,否
50673,中国长城铝业公司职工工学院,41,河南省,41,成人高等学校,02,工科院校,否,否
50674,郑州市职工业余大学,41,河南省,41,成人高等学校,01,综合院校,否,否
50680,第一拖拉机制造厂拖拉机学院,41,河南省,41,成人高等学校,02,工科院校,否,否
50682,洛阳轴承厂职工大学,41,河南省,41,成人高等学校,02,工科院校,否,否
50686,洛阳有色金属职工大学,41,河南省,41,成人高等学校,02,工科院校,否,否
50707,开封教育学院,41,河南省,44,教育学院,06,师范院校,否,否
50709,平顶山教育学院,41,河南省,44,教育学院,06,师范院校,否,否
50740,丹江口职工大学,42,湖北省,41,成人高等学校,02,工科院校,否,否
50742,湖北省直属机关业余大学,42,湖北省,41,成人高等学校,01,综合院校,否,否
50756,湖北省经济管理干部学院,42,湖北省,43,管理干部学院,08,财经院校,否,否
50762,十堰教育学院,42,湖北省,44,教育学院,06,师范院校,否,否
50763,荆州教育学院,42,湖北省,44,教育学院,06,师范院校,否,否
50774,涟源钢铁总厂职工大学,43,湖南省,41,成人高等学校,02,工科院校,否,否
50784,长沙工业职工大学,43,湖南省,41,成人高等学校,01,综合院校,否,否
50788,株洲市职工大学,43,湖南省,41,成人高等学校,01,综合院校,否,否
50793,湖南航空工业职工工学院,43,湖南省,41,成人高等学校,02,工科院校,否,否
50794,中钢集团衡阳重机职工大学,43,湖南省,41,成人高等学校,02,工科院校,否,否
50798,衡阳工业职工大学,43,湖南省,41,成人高等学校,02,工科院校,否,否
50810,长沙教育学院,43,湖南省,44,教育学院,06,师范院校,否,否
50812,湘潭教育学院,43,湖南省,44,教育学院,06,师范院校,否,否
50826,广东省国防工业职工大学,44,广东省,41,成人高等学校,02,工科院校,否,否
50835,汕头市业余大学,44,广东省,41,成人高等学校,01,综合院校,否,否
50836,汕头市职工业余大学,44,广东省,41,成人高等学校,02,工科院校,否,否
50837,韶关市职工大学,44,广东省,41,成人高等学校,01,综合院校,否,否
50853,湛江幼儿师范专科学校,44,广东省,13,普通高等学校:专科院校:高等专科学校,06,师范院校,否,否
50867,桂林市职工大学,45,广西壮族自治区,41,成人高等学校,01,综合院校,否,否
50869,广西经济管理干部学院,45,广西壮族自治区,43,管理干部学院,08,财经院校,否,否
50870,广西教育学院,45,广西壮族自治区,44,教育学院,06,师范院校,否,否
50875,四川省东方动力职工大学,51,四川省,41,成人高等学校,02,工科院校,否,否
50879,中国工程物理研究院职工工学院,51,四川省,41,成人高等学校,02,工科院校,否,否
50881,四川核工业职工大学,51,四川省,41,成人高等学校,02,工科院校,否,否
50883,成都飞机工业公司职工工学院,51,四川省,41,成人高等学校,02,工科院校,否,否
50885,国营涪江机器厂职工大学,51,四川省,41,成人高等学校,02,工科院校,否,否
50901,重庆电力职工大学,50,重庆市,41,成人高等学校,02,工科院校,否,否
50905,重庆冶金成人学院,50,重庆市,41,成人高等学校,02,工科院校,否,否
50907,成都冶金职工大学,51,四川省,41,成人高等学校,02,工科院校,否,否
50908,第五冶金建设公司职工大学,51,四川省,41,成人高等学校,01,综合院校,否,否
50913,成都工业职工大学,51,四川省,41,成人高等学校,02,工科院校,否,否
50919,四川省化工职工大学,51,四川省,41,成人高等学校,02,工科院校,否,否
50930,广元职工医学院,51,四川省,41,成人高等学校,05,医药院校,否,否
50932,南充市职工大学,51,四川省,41,成人高等学校,01,综合院校,否,否
50962,贵州铝厂职工大学,52,贵州省,41,成人高等学校,02,工科院校,否,否
50963,贵州航空职业技术学院,52,贵州省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
50965,贵州机械工业职工大学,52,贵州省,41,成人高等学校,02,工科院校,否,否
50966,聊城教育学院,37,山东省,44,教育学院,06,师范院校,否,否
50989,西安航空职工大学,61,陕西省,41,成人高等学校,02,工科院校,否,否
50990,西安飞机工业公司职工工学院,61,陕西省,41,成人高等学校,02,工科院校,否,否
51001,陕西兵器工业职工大学,61,陕西省,41,成人高等学校,02,工科院校,否,否
51002,西北电业职工大学,61,陕西省,41,成人高等学校,02,工科院校,否,否
51006,西安铁路工程职工大学,61,陕西省,41,成人高等学校,02,工科院校,否,否
51009,西安电力机械制造公司机电学院,61,陕西省,41,成人高等学校,02,工科院校,否,否
51010,陕西省建筑工程总公司职工大学,61,陕西省,41,成人高等学校,02,工科院校,否,否
51017,西安市职工大学,61,陕西省,41,成人高等学校,01,综合院校,否,否
51018,宝鸡市职工大学,61,陕西省,41,成人高等学校,01,综合院校,否,否
51020,西安外贸职工大学,61,陕西省,41,成人高等学校,02,工科院校,否,否
51027,陕西省宝鸡教育学院,61,陕西省,44,教育学院,06,师范院校,否,否
51038,兰州航空工业职工大学,62,甘肃省,41,成人高等学校,02,工科院校,否,否
51039,兰州铁路工程职工大学,62,甘肃省,41,成人高等学校,02,工科院校,否,否
51040,甘肃核工业职工大学,62,甘肃省,41,成人高等学校,02,工科院校,否,否
51042,银光化学材料厂职工大学,62,甘肃省,41,成人高等学校,02,工科院校,否,否
51049,青海省联合职工大学,63,青海省,41,成人高等学校,01,综合院校,否,否
51060,新疆工业职业技术学院,65,新疆维吾尔自治区,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
51087,辽宁兵器工业职工大学,21,辽宁省,41,成人高等学校,02,工科院校,否,否
51110,大连工人大学,21,辽宁省,41,成人高等学校,01,综合院校,否,否
51118,中国人民解放军海军职工大学,21,辽宁省,41,成人高等学校,02,工科院校,否,否
51120,大连职工大学,21,辽宁省,41,成人高等学校,01,综合院校,否,否
51122,鞍钢职工工学院,21,辽宁省,41,成人高等学校,02,工科院校,否,否
51125,抚顺矿务局职工工学院,21,辽宁省,41,成人高等学校,02,工科院校,否,否
51126,抚顺石油化工公司职工大学,21,辽宁省,41,成人高等学校,02,工科院校,否,否
51138,阜新矿务局职工大学,21,辽宁省,41,成人高等学校,02,工科院校,否,否
51143,朝阳职工工学院,21,辽宁省,41,成人高等学校,02,工科院校,否,否
51149,大连教育学院,21,辽宁省,44,教育学院,06,师范院校,否,否
51160,北京开放大学,11,北京市,46,广播电视大学,01,综合院校,否,否
51161,国家开放大学,99,中央广播电视大学,41,成人高等学校,01,综合院校,否,否
51167,中国民航管理干部学院,11,北京市,43,管理干部学院,02,工科院校,否,否
51171,天津广播电视大学,12,天津市,46,广播电视大学,01,综合院校,否,否
51175,天津市政法管理干部学院,12,天津市,43,管理干部学院,09,政法院校,否,否
51176,天津市工会管理干部学院,12,天津市,43,管理干部学院,01,综合院校,否,否
51177,河北广播电视大学,13,河北省,46,广播电视大学,01,综合院校,否,否
51180,石家庄职工大学,13,河北省,41,成人高等学校,01,综合院校,否,否
51187,山西广播电视大学,14,山西省,46,广播电视大学,01,综合院校,否,否
51189,山西能源学院,14,山西省,12,普通高等学校:本科院校:学院,01,综合院校,否,否
51192,内蒙古广播电视大学,15,内蒙古自治区,46,广播电视大学,01,综合院校,否,否
51196,辽宁广播电视大学,21,辽宁省,46,广播电视大学,01,综合院校,否,否
51210,新疆生产建设兵团广播电视大学,65,新疆维吾尔自治区,46,广播电视大学,01,综合院校,否,否
