ID,GJ,SF,SFDM,CS,CSDM,XQ,XQDM,YZBM
2668,中华人民共和国,云南省,530000,丽江市,530700,永胜县,530722,674200
2669,中华人民共和国,云南省,530000,丽江市,530700,华坪县,530723,674800
2670,中华人民共和国,云南省,530000,丽江市,530700,宁蒗彝族自治县,530724,674300
2671,中华人民共和国,云南省,530000,丽江市,530700,其它区,530725,674100
2672,中华人民共和国,云南省,530000,普洱市,530800,思茅区,530802,665000
2673,中华人民共和国,云南省,530000,普洱市,530800,宁洱哈尼族彝族自治县,530821,665100
2674,中华人民共和国,云南省,530000,普洱市,530800,墨江哈尼族自治县,530822,654800
2675,中华人民共和国,云南省,530000,普洱市,530800,景东彝族自治县,530823,676200
2676,中华人民共和国,云南省,530000,普洱市,530800,景谷傣族彝族自治县,530824,666400
2677,中华人民共和国,云南省,530000,普洱市,530800,镇沅彝族哈尼族拉祜族自治县,530825,666500
2678,中华人民共和国,云南省,530000,普洱市,530800,江城哈尼族彝族自治县,530826,665900
2679,中华人民共和国,云南省,530000,普洱市,530800,孟连傣族拉祜族佤族自治县,530827,665800
2680,中华人民共和国,云南省,530000,普洱市,530800,澜沧拉祜族自治县,530828,665600
2681,中华人民共和国,云南省,530000,普洱市,530800,西盟佤族自治县,530829,665700
2682,中华人民共和国,云南省,530000,普洱市,530800,普洱市其它区,530830,665000
2683,中华人民共和国,云南省,530000,临沧市,530900,临翔区,530902,677000
2684,中华人民共和国,云南省,530000,临沧市,530900,凤庆县,530921,675900
2685,中华人民共和国,云南省,530000,临沧市,530900,云县,530922,675800
2686,中华人民共和国,云南省,530000,临沧市,530900,永德县,530923,677600
2687,中华人民共和国,云南省,530000,临沧市,530900,镇康县,530924,677700
2688,中华人民共和国,云南省,530000,临沧市,530900,双江拉祜族佤族布朗族傣族自治县,530925,677300
2689,中华人民共和国,云南省,530000,临沧市,530900,耿马傣族佤族自治县,530926,677500
2690,中华人民共和国,云南省,530000,临沧市,530900,沧源佤族自治县,530927,677400
2691,中华人民共和国,云南省,530000,临沧市,530900,其它区,530928,677000
2692,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,楚雄市,532301,675000
2693,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,双柏县,532322,675100
2694,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,牟定县,532323,675500
2695,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,南华县,532324,675200
2696,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,姚安县,532325,675300
2697,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,大姚县,532326,675400
2698,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,永仁县,532327,651400
2699,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,元谋县,532328,651300
2700,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,武定县,532329,651600
2701,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,禄丰县,532331,651200
2702,中华人民共和国,云南省,530000,楚雄彝族自治州,532300,其它区,532332,675000
2703,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,个旧市,532501,661000
2704,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,开远市,532502,661600
2705,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,蒙自县,532522,661100
2706,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,屏边苗族自治县,532523,661200
2707,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,建水县,532524,654300
2708,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,石屏县,532525,662200
2709,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,弥勒县,532526,652300
2710,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,泸西县,532527,652400
2711,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,元阳县,532528,662400
2712,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,红河县,532529,654400
2713,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,金平苗族瑶族傣族自治县,532530,661500
2714,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,绿春县,532531,662500
2715,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,河口瑶族自治县,532532,661300
2716,中华人民共和国,云南省,530000,红河哈尼族彝族自治州,532500,其它区,532533,651400
2717,中华人民共和国,云南省,530000,文山壮族苗族自治州,532600,文山县,532621,663000
2718,中华人民共和国,云南省,530000,文山壮族苗族自治州,532600,砚山县,532622,663100
2719,中华人民共和国,云南省,530000,文山壮族苗族自治州,532600,西畴县,532623,663500
2720,中华人民共和国,云南省,530000,文山壮族苗族自治州,532600,麻栗坡县,532624,663600
2721,中华人民共和国,云南省,530000,文山壮族苗族自治州,532600,马关县,532625,663700
2722,中华人民共和国,云南省,530000,文山壮族苗族自治州,532600,丘北县,532626,663200
2723,中华人民共和国,云南省,530000,文山壮族苗族自治州,532600,广南县,532627,663300
2724,中华人民共和国,云南省,530000,文山壮族苗族自治州,532600,富宁县,532628,663400
2725,中华人民共和国,云南省,530000,文山壮族苗族自治州,532600,其它区,532629,663000
2726,中华人民共和国,云南省,530000,西双版纳傣族自治州,532800,景洪市,532801,666100
2727,中华人民共和国,云南省,530000,西双版纳傣族自治州,532800,勐海县,532822,666200
2728,中华人民共和国,云南省,530000,西双版纳傣族自治州,532800,勐腊县,532823,666300
2729,中华人民共和国,云南省,530000,西双版纳傣族自治州,532800,其它区,532824,666100
2730,中华人民共和国,云南省,530000,大理白族自治州,532900,大理市,532901,671000
2731,中华人民共和国,云南省,530000,大理白族自治州,532900,漾濞彝族自治县,532922,672500
2732,中华人民共和国,云南省,530000,大理白族自治州,532900,祥云县,532923,672100
2733,中华人民共和国,云南省,530000,大理白族自治州,532900,宾川县,532924,671600
2734,中华人民共和国,云南省,530000,大理白族自治州,532900,弥渡县,532925,675600
2735,中华人民共和国,云南省,530000,大理白族自治州,532900,南涧彝族自治县,532926,675700
2736,中华人民共和国,云南省,530000,大理白族自治州,532900,巍山彝族回族自治县,532927,672400
2737,中华人民共和国,云南省,530000,大理白族自治州,532900,永平县,532928,672600
2738,中华人民共和国,云南省,530000,大理白族自治州,532900,云龙县,532929,672700
2739,中华人民共和国,云南省,530000,大理白族自治州,532900,洱源县,532930,671200
2740,中华人民共和国,云南省,530000,大理白族自治州,532900,剑川县,532931,671300
2741,中华人民共和国,云南省,530000,大理白族自治州,532900,鹤庆县,532932,671500
2742,中华人民共和国,云南省,530000,大理白族自治州,532900,其它区,532933,671000
2743,中华人民共和国,云南省,530000,德宏傣族景颇族自治州,533100,瑞丽市,533102,678600
2744,中华人民共和国,云南省,530000,德宏傣族景颇族自治州,533100,潞西市,533103,678400
2745,中华人民共和国,云南省,530000,德宏傣族景颇族自治州,533100,梁河县,533122,679200
2746,中华人民共和国,云南省,530000,德宏傣族景颇族自治州,533100,盈江县,533123,679300
2747,中华人民共和国,云南省,530000,德宏傣族景颇族自治州,533100,陇川县,533124,678700
2748,中华人民共和国,云南省,530000,德宏傣族景颇族自治州,533100,其它区,533125,678400
2749,中华人民共和国,云南省,530000,怒江傈僳族自治州,533300,泸水县,533321,673100
2750,中华人民共和国,云南省,530000,怒江傈僳族自治州,533300,福贡县,533323,673400
2751,中华人民共和国,云南省,530000,怒江傈僳族自治州,533300,贡山独龙族怒族自治县,533324,673500
2752,中华人民共和国,云南省,530000,怒江傈僳族自治州,533300,兰坪白族普米族自治县,533325,671400
2753,中华人民共和国,云南省,530000,怒江傈僳族自治州,533300,其它区,533326,673100
2754,中华人民共和国,云南省,530000,迪庆藏族自治州,533400,香格里拉县,533421,674400
2755,中华人民共和国,云南省,530000,迪庆藏族自治州,533400,德钦县,533422,674500
2756,中华人民共和国,云南省,530000,迪庆藏族自治州,533400,维西傈僳族自治县,533423,674600
2757,中华人民共和国,云南省,530000,迪庆藏族自治州,533400,其它区,533424,674400
2758,中华人民共和国,西藏自治区,540000,拉萨市,540100,城关区,540102,850000
2759,中华人民共和国,西藏自治区,540000,拉萨市,540100,林周县,540121,851600
2760,中华人民共和国,西藏自治区,540000,拉萨市,540100,当雄县,540122,851500
2761,中华人民共和国,西藏自治区,540000,拉萨市,540100,尼木县,540123,851300
2762,中华人民共和国,西藏自治区,540000,拉萨市,540100,曲水县,540124,850600
2763,中华人民共和国,西藏自治区,540000,拉萨市,540100,堆龙德庆县,540125,851400
2764,中华人民共和国,西藏自治区,540000,拉萨市,540100,达孜县,540126,850100
2765,中华人民共和国,西藏自治区,540000,拉萨市,540100,墨竹工卡县,540127,850200
2766,中华人民共和国,西藏自治区,540000,拉萨市,540100,其它区,540128,850000
2767,中华人民共和国,西藏自治区,540000,昌都地区,542100,昌都县,542121,854000
2768,中华人民共和国,西藏自治区,540000,昌都地区,542100,江达县,542122,854100
2769,中华人民共和国,西藏自治区,540000,昌都地区,542100,贡觉县,542123,854200
2770,中华人民共和国,西藏自治区,540000,昌都地区,542100,类乌齐县,542124,855600
2771,中华人民共和国,西藏自治区,540000,昌都地区,542100,丁青县,542125,855700
2772,中华人民共和国,西藏自治区,540000,昌都地区,542100,察雅县,542126,854300
2773,中华人民共和国,西藏自治区,540000,昌都地区,542100,八宿县,542127,854600
2774,中华人民共和国,西藏自治区,540000,昌都地区,542100,左贡县,542128,854400
2775,中华人民共和国,西藏自治区,540000,昌都地区,542100,芒康县,542129,854500
2776,中华人民共和国,西藏自治区,540000,昌都地区,542100,洛隆县,542132,855400
2777,中华人民共和国,西藏自治区,540000,昌都地区,542100,边坝县,542133,855500
2778,中华人民共和国,西藏自治区,540000,昌都地区,542100,其它区,542134,854000
2779,中华人民共和国,西藏自治区,540000,山南地区,542200,乃东县,542221,856100
2780,中华人民共和国,西藏自治区,540000,山南地区,542200,扎囊县,542222,850800
2781,中华人民共和国,西藏自治区,540000,山南地区,542200,贡嘎县,542223,850700
2782,中华人民共和国,西藏自治区,540000,山南地区,542200,桑日县,542224,856200
2783,中华人民共和国,西藏自治区,540000,山南地区,542200,琼结县,542225,856800
2784,中华人民共和国,西藏自治区,540000,山南地区,542200,曲松县,542226,856300
2785,中华人民共和国,西藏自治区,540000,山南地区,542200,措美县,542227,856900
2786,中华人民共和国,西藏自治区,540000,山南地区,542200,洛扎县,542228,851200
2787,中华人民共和国,西藏自治区,540000,山南地区,542200,加查县,542229,856400
2788,中华人民共和国,西藏自治区,540000,山南地区,542200,隆子县,542231,856600
2789,中华人民共和国,西藏自治区,540000,山南地区,542200,错那县,542232,856700
2790,中华人民共和国,西藏自治区,540000,山南地区,542200,浪卡子县,542233,851100
2791,中华人民共和国,西藏自治区,540000,山南地区,542200,其它区,542234,856000
2792,中华人民共和国,西藏自治区,540000,日喀则地区,542300,日喀则市,542301,857000
2793,中华人民共和国,西藏自治区,540000,日喀则地区,542300,南木林县,542322,857100
2794,中华人民共和国,西藏自治区,540000,日喀则地区,542300,江孜县,542323,857400
2795,中华人民共和国,西藏自治区,540000,日喀则地区,542300,定日县,542324,858200
2796,中华人民共和国,西藏自治区,540000,日喀则地区,542300,萨迦县,542325,857800
2797,中华人民共和国,西藏自治区,540000,日喀则地区,542300,拉孜县,542326,858100
2798,中华人民共和国,西藏自治区,540000,日喀则地区,542300,昂仁县,542327,858500
2799,中华人民共和国,西藏自治区,540000,日喀则地区,542300,谢通门县,542328,858900
2800,中华人民共和国,西藏自治区,540000,日喀则地区,542300,白朗县,542329,857300
2801,中华人民共和国,西藏自治区,540000,日喀则地区,542300,仁布县,542330,857200
2802,中华人民共和国,西藏自治区,540000,日喀则地区,542300,康马县,542331,857500
2803,中华人民共和国,西藏自治区,540000,日喀则地区,542300,定结县,542332,857900
2804,中华人民共和国,西藏自治区,540000,日喀则地区,542300,仲巴县,542333,858800
2805,中华人民共和国,西藏自治区,540000,日喀则地区,542300,亚东县,542334,857600
2806,中华人民共和国,西藏自治区,540000,日喀则地区,542300,吉隆县,542335,858700
2807,中华人民共和国,西藏自治区,540000,日喀则地区,542300,聂拉木县,542336,858300
2808,中华人民共和国,西藏自治区,540000,日喀则地区,542300,萨嘎县,542337,858600
2809,中华人民共和国,西藏自治区,540000,日喀则地区,542300,岗巴县,542338,857700
2810,中华人民共和国,西藏自治区,540000,日喀则地区,542300,其它区,542339,857000
2811,中华人民共和国,西藏自治区,540000,那曲地区,542400,那曲县,542421,852000
2812,中华人民共和国,西藏自治区,540000,那曲地区,542400,嘉黎县,542422,852400
2813,中华人民共和国,西藏自治区,540000,那曲地区,542400,比如县,542423,852300
2814,中华人民共和国,西藏自治区,540000,那曲地区,542400,聂荣县,542424,853500
2815,中华人民共和国,西藏自治区,540000,那曲地区,542400,安多县,542425,853400
2816,中华人民共和国,西藏自治区,540000,那曲地区,542400,申扎县,542426,853100
2817,中华人民共和国,西藏自治区,540000,那曲地区,542400,索县,542427,852200
2818,中华人民共和国,西藏自治区,540000,那曲地区,542400,班戈县,542428,852500
2819,中华人民共和国,西藏自治区,540000,那曲地区,542400,巴青县,542429,852100
2820,中华人民共和国,西藏自治区,540000,那曲地区,542400,尼玛县,542430,852600
2821,中华人民共和国,西藏自治区,540000,那曲地区,542400,其它区,542431,852000
2822,中华人民共和国,西藏自治区,540000,阿里地区,542500,普兰县,542521,859500
2823,中华人民共和国,西藏自治区,540000,阿里地区,542500,札达县,542522,859600
2824,中华人民共和国,西藏自治区,540000,阿里地区,542500,噶尔县,542523,859400
2825,中华人民共和国,西藏自治区,540000,阿里地区,542500,日土县,542524,859700
2826,中华人民共和国,西藏自治区,540000,阿里地区,542500,革吉县,542525,859100
2827,中华人民共和国,西藏自治区,540000,阿里地区,542500,改则县,542526,859200
2828,中华人民共和国,西藏自治区,540000,阿里地区,542500,措勤县,542527,859300
2829,中华人民共和国,西藏自治区,540000,阿里地区,542500,其它区,542528,859000
2830,中华人民共和国,西藏自治区,540000,林芝地区,542600,林芝县,542621,860100
2831,中华人民共和国,西藏自治区,540000,林芝地区,542600,工布江达县,542622,860200
2832,中华人民共和国,西藏自治区,540000,林芝地区,542600,米林县,542623,860500
2833,中华人民共和国,西藏自治区,540000,林芝地区,542600,墨脱县,542624,860700
2834,中华人民共和国,西藏自治区,540000,林芝地区,542600,波密县,542625,860300
2835,中华人民共和国,西藏自治区,540000,林芝地区,542600,察隅县,542626,860600
2836,中华人民共和国,西藏自治区,540000,林芝地区,542600,朗县,542627,860400
2837,中华人民共和国,西藏自治区,540000,林芝地区,542600,其它区,542628,860000
2838,中华人民共和国,陕西省,610000,西安市,610100,新城区,610102,710005
2839,中华人民共和国,陕西省,610000,西安市,610100,碑林区,610103,710001
2840,中华人民共和国,陕西省,610000,西安市,610100,莲湖区,610104,710003
2841,中华人民共和国,陕西省,610000,西安市,610100,灞桥区,610111,710038
2842,中华人民共和国,陕西省,610000,西安市,610100,未央区,610112,710016
2843,中华人民共和国,陕西省,610000,西安市,610100,雁塔区,610113,710061
2844,中华人民共和国,陕西省,610000,西安市,610100,阎良区,610114,710089
2845,中华人民共和国,陕西省,610000,西安市,610100,临潼区,610115,710600
2846,中华人民共和国,陕西省,610000,西安市,610100,长安区,610116,710100
2847,中华人民共和国,陕西省,610000,西安市,610100,蓝田县,610122,710500
2848,中华人民共和国,陕西省,610000,西安市,610100,周至县,610124,710400
2849,中华人民共和国,陕西省,610000,西安市,610100,户县,610125,710300
2850,中华人民共和国,陕西省,610000,西安市,610100,高陵县,610126,710200
2851,中华人民共和国,陕西省,610000,西安市,610100,其它区,610127,710000
2852,中华人民共和国,陕西省,610000,铜川市,610200,王益区,610202,727000
2853,中华人民共和国,陕西省,610000,铜川市,610200,印台区,610203,727007
2854,中华人民共和国,陕西省,610000,铜川市,610200,耀州区,610204,727100
2855,中华人民共和国,陕西省,610000,铜川市,610200,宜君县,610222,727200
2856,中华人民共和国,陕西省,610000,铜川市,610200,其它区,610223,727000
2857,中华人民共和国,陕西省,610000,宝鸡市,610300,渭滨区,610302,721000
2858,中华人民共和国,陕西省,610000,宝鸡市,610300,金台区,610303,721001
2859,中华人民共和国,陕西省,610000,宝鸡市,610300,陈仓区,610304,721300
2860,中华人民共和国,陕西省,610000,宝鸡市,610300,凤翔县,610322,721400
2861,中华人民共和国,陕西省,610000,宝鸡市,610300,岐山县,610323,722400
2862,中华人民共和国,陕西省,610000,宝鸡市,610300,扶风县,610324,722200
2863,中华人民共和国,陕西省,610000,宝鸡市,610300,眉县,610326,722300
2864,中华人民共和国,陕西省,610000,宝鸡市,610300,陇县,610327,721200
2865,中华人民共和国,陕西省,610000,宝鸡市,610300,千阳县,610328,721100
2866,中华人民共和国,陕西省,610000,宝鸡市,610300,麟游县,610329,721500
2867,中华人民共和国,陕西省,610000,宝鸡市,610300,凤县,610330,721700
2868,中华人民共和国,陕西省,610000,宝鸡市,610300,太白县,610331,721600
2869,中华人民共和国,陕西省,610000,宝鸡市,610300,其它区,610332,721000
2870,中华人民共和国,陕西省,610000,咸阳市,610400,秦都区,610402,712000
2871,中华人民共和国,陕西省,610000,咸阳市,610400,杨凌区,610403,712100
2872,中华人民共和国,陕西省,610000,咸阳市,610400,渭城区,610404,712000
2873,中华人民共和国,陕西省,610000,咸阳市,610400,三原县,610422,713800
2874,中华人民共和国,陕西省,610000,咸阳市,610400,泾阳县,610423,713700
2875,中华人民共和国,陕西省,610000,咸阳市,610400,乾县,610424,713300
2876,中华人民共和国,陕西省,610000,咸阳市,610400,礼泉县,610425,713200
2877,中华人民共和国,陕西省,610000,咸阳市,610400,永寿县,610426,713400
2878,中华人民共和国,陕西省,610000,咸阳市,610400,彬县,610427,713500
2879,中华人民共和国,陕西省,610000,咸阳市,610400,长武县,610428,713600
2880,中华人民共和国,陕西省,610000,咸阳市,610400,旬邑县,610429,711300
2881,中华人民共和国,陕西省,610000,咸阳市,610400,淳化县,610430,711200
2882,中华人民共和国,陕西省,610000,咸阳市,610400,武功县,610431,712200
2883,中华人民共和国,陕西省,610000,咸阳市,610400,兴平市,610481,713100
2884,中华人民共和国,陕西省,610000,咸阳市,610400,其它区,610482,712000
2885,中华人民共和国,陕西省,610000,渭南市,610500,临渭区,610502,714000
2886,中华人民共和国,陕西省,610000,渭南市,610500,华县,610521,714100
2887,中华人民共和国,陕西省,610000,渭南市,610500,潼关县,610522,714300
2888,中华人民共和国,陕西省,610000,渭南市,610500,大荔县,610523,715100
2889,中华人民共和国,陕西省,610000,渭南市,610500,合阳县,610524,715300
2890,中华人民共和国,陕西省,610000,渭南市,610500,澄城县,610525,715200
2891,中华人民共和国,陕西省,610000,渭南市,610500,蒲城县,610526,715500
2892,中华人民共和国,陕西省,610000,渭南市,610500,白水县,610527,715600
2893,中华人民共和国,陕西省,610000,渭南市,610500,富平县,610528,711700
2894,中华人民共和国,陕西省,610000,渭南市,610500,韩城市,610581,715400
2895,中华人民共和国,陕西省,610000,渭南市,610500,华阴市,610582,714200
2896,中华人民共和国,陕西省,610000,渭南市,610500,其它区,610583,714000
2897,中华人民共和国,陕西省,610000,延安市,610600,宝塔区,610602,716000
2898,中华人民共和国,陕西省,610000,延安市,610600,延长县,610621,717100
2899,中华人民共和国,陕西省,610000,延安市,610600,延川县,610622,717200
2900,中华人民共和国,陕西省,610000,延安市,610600,子长县,610623,717300
2901,中华人民共和国,陕西省,610000,延安市,610600,安塞县,610624,717400
2902,中华人民共和国,陕西省,610000,延安市,610600,志丹县,610625,717500
2903,中华人民共和国,陕西省,610000,延安市,610600,吴起县,610626,717600
2904,中华人民共和国,陕西省,610000,延安市,610600,甘泉县,610627,716100
2905,中华人民共和国,陕西省,610000,延安市,610600,富县,610628,727500
2906,中华人民共和国,陕西省,610000,延安市,610600,洛川县,610629,727400
2907,中华人民共和国,陕西省,610000,延安市,610600,宜川县,610630,716200
2908,中华人民共和国,陕西省,610000,延安市,610600,黄龙县,610631,715700
2909,中华人民共和国,陕西省,610000,延安市,610600,黄陵县,610632,727300
2910,中华人民共和国,陕西省,610000,延安市,610600,其它区,610633,716000
2911,中华人民共和国,陕西省,610000,汉中市,610700,汉台区,610702,723000
2912,中华人民共和国,陕西省,610000,汉中市,610700,南郑县,610721,723100
2913,中华人民共和国,陕西省,610000,汉中市,610700,城固县,610722,723200
2914,中华人民共和国,陕西省,610000,汉中市,610700,洋县,610723,723300
2915,中华人民共和国,陕西省,610000,汉中市,610700,西乡县,610724,723500
2916,中华人民共和国,陕西省,610000,汉中市,610700,勉县,610725,724200
2917,中华人民共和国,陕西省,610000,汉中市,610700,宁强县,610726,724400
2918,中华人民共和国,陕西省,610000,汉中市,610700,略阳县,610727,724300
2919,中华人民共和国,陕西省,610000,汉中市,610700,镇巴县,610728,723600
2920,中华人民共和国,陕西省,610000,汉中市,610700,留坝县,610729,724100
2921,中华人民共和国,陕西省,610000,汉中市,610700,佛坪县,610730,723400
2922,中华人民共和国,陕西省,610000,汉中市,610700,其它区,610731,723000
2923,中华人民共和国,陕西省,610000,榆林市,610800,榆阳区,610802,719000
2924,中华人民共和国,陕西省,610000,榆林市,610800,神木县,610821,719300
2925,中华人民共和国,陕西省,610000,榆林市,610800,府谷县,610822,719400
2926,中华人民共和国,陕西省,610000,榆林市,610800,横山县,610823,719100
2927,中华人民共和国,陕西省,610000,榆林市,610800,靖边县,610824,718500
2928,中华人民共和国,陕西省,610000,榆林市,610800,定边县,610825,718600
2929,中华人民共和国,陕西省,610000,榆林市,610800,绥德县,610826,718000
2930,中华人民共和国,陕西省,610000,榆林市,610800,米脂县,610827,718100
2931,中华人民共和国,陕西省,610000,榆林市,610800,佳县,610828,719200
2932,中华人民共和国,陕西省,610000,榆林市,610800,吴堡县,610829,718200
2933,中华人民共和国,陕西省,610000,榆林市,610800,清涧县,610830,718300
2934,中华人民共和国,陕西省,610000,榆林市,610800,子洲县,610831,718400
2935,中华人民共和国,陕西省,610000,榆林市,610800,其它区,610832,719000
2936,中华人民共和国,陕西省,610000,安康市,610900,汉滨区,610902,725000
2937,中华人民共和国,陕西省,610000,安康市,610900,汉阴县,610921,725100
2938,中华人民共和国,陕西省,610000,安康市,610900,石泉县,610922,725200
2939,中华人民共和国,陕西省,610000,安康市,610900,宁陕县,610923,711600
2940,中华人民共和国,陕西省,610000,安康市,610900,紫阳县,610924,725300
2941,中华人民共和国,陕西省,610000,安康市,610900,岚皋县,610925,725400
2942,中华人民共和国,陕西省,610000,安康市,610900,平利县,610926,725500
2943,中华人民共和国,陕西省,610000,安康市,610900,镇坪县,610927,725600
2944,中华人民共和国,陕西省,610000,安康市,610900,旬阳县,610928,725700
2945,中华人民共和国,陕西省,610000,安康市,610900,白河县,610929,725800
2946,中华人民共和国,陕西省,610000,安康市,610900,其它区,610930,725000
2947,中华人民共和国,陕西省,610000,商洛市,611000,商州区,611002,726000
2948,中华人民共和国,陕西省,610000,商洛市,611000,洛南县,611021,726100
2949,中华人民共和国,陕西省,610000,商洛市,611000,丹凤县,611022,726200
2950,中华人民共和国,陕西省,610000,商洛市,611000,商南县,611023,726300
2951,中华人民共和国,陕西省,610000,商洛市,611000,山阳县,611024,726400
2952,中华人民共和国,陕西省,610000,商洛市,611000,镇安县,611025,711500
2953,中华人民共和国,陕西省,610000,商洛市,611000,柞水县,611026,711400
2954,中华人民共和国,陕西省,610000,商洛市,611000,其它区,611027,726000
2955,中华人民共和国,甘肃省,620000,兰州市,620100,城关区,620102,730030
2956,中华人民共和国,甘肃省,620000,兰州市,620100,七里河区,620103,730050
2957,中华人民共和国,甘肃省,620000,兰州市,620100,西固区,620104,730060
2958,中华人民共和国,甘肃省,620000,兰州市,620100,安宁区,620105,730070
2959,中华人民共和国,甘肃省,620000,兰州市,620100,红古区,620111,730080
2960,中华人民共和国,甘肃省,620000,兰州市,620100,永登县,620121,730300
2961,中华人民共和国,甘肃省,620000,兰州市,620100,皋兰县,620122,730200
2962,中华人民共和国,甘肃省,620000,兰州市,620100,榆中县,620123,730100
2963,中华人民共和国,甘肃省,620000,兰州市,620100,其它区,620124,730000
2964,中华人民共和国,甘肃省,620000,金昌市,620300,金川区,620302,737103
2965,中华人民共和国,甘肃省,620000,金昌市,620300,永昌县,620321,737200
2966,中华人民共和国,甘肃省,620000,金昌市,620300,其它区,620322,737100
2967,中华人民共和国,甘肃省,620000,白银市,620400,白银区,620402,730900
2968,中华人民共和国,甘肃省,620000,白银市,620400,平川区,620403,730910
2969,中华人民共和国,甘肃省,620000,白银市,620400,靖远县,620421,730600
2970,中华人民共和国,甘肃省,620000,白银市,620400,会宁县,620422,730700
2971,中华人民共和国,甘肃省,620000,白银市,620400,景泰县,620423,730400
2972,中华人民共和国,甘肃省,620000,白银市,620400,其它区,620424,730900
2973,中华人民共和国,甘肃省,620000,天水市,620500,秦州区,620502,741000
2974,中华人民共和国,甘肃省,620000,天水市,620500,麦积区,620503,741020
2975,中华人民共和国,甘肃省,620000,天水市,620500,清水县,620521,741400
2976,中华人民共和国,甘肃省,620000,天水市,620500,秦安县,620522,741600
2977,中华人民共和国,甘肃省,620000,天水市,620500,甘谷县,620523,741200
2978,中华人民共和国,甘肃省,620000,天水市,620500,武山县,620524,741300
2979,中华人民共和国,甘肃省,620000,天水市,620500,张家川回族自治县,620525,741500
2980,中华人民共和国,甘肃省,620000,天水市,620500,其它区,620526,741000
2981,中华人民共和国,甘肃省,620000,武威市,620600,凉州区,620602,733000
2982,中华人民共和国,甘肃省,620000,武威市,620600,民勤县,620621,733300
2983,中华人民共和国,甘肃省,620000,武威市,620600,古浪县,620622,733100
2984,中华人民共和国,甘肃省,620000,武威市,620600,天祝藏族自治县,620623,733200
2985,中华人民共和国,甘肃省,620000,武威市,620600,武威市其它区,620624,733000
2986,中华人民共和国,甘肃省,620000,张掖市,620700,甘州区,620702,734000
2987,中华人民共和国,甘肃省,620000,张掖市,620700,肃南裕固族自治县,620721,734400
2988,中华人民共和国,甘肃省,620000,张掖市,620700,民乐县,620722,734500
2989,中华人民共和国,甘肃省,620000,张掖市,620700,临泽县,620723,734200
2990,中华人民共和国,甘肃省,620000,张掖市,620700,高台县,620724,734300
2991,中华人民共和国,甘肃省,620000,张掖市,620700,山丹县,620725,734100
2992,中华人民共和国,甘肃省,620000,张掖市,620700,其它区,620726,734000
2993,中华人民共和国,甘肃省,620000,平凉市,620800,崆峒区,620802,744000
2994,中华人民共和国,甘肃省,620000,平凉市,620800,泾川县,620821,744300
2995,中华人民共和国,甘肃省,620000,平凉市,620800,灵台县,620822,744400
2996,中华人民共和国,甘肃省,620000,平凉市,620800,崇信县,620823,744200
2997,中华人民共和国,甘肃省,620000,平凉市,620800,华亭县,620824,744100
2998,中华人民共和国,甘肃省,620000,平凉市,620800,庄浪县,620825,744600
2999,中华人民共和国,甘肃省,620000,平凉市,620800,静宁县,620826,743400
3000,中华人民共和国,甘肃省,620000,平凉市,620800,其它区,620827,744000
3001,中华人民共和国,甘肃省,620000,酒泉市,620900,肃州区,620902,735000
3002,中华人民共和国,甘肃省,620000,酒泉市,620900,金塔县,620921,735300
3003,中华人民共和国,甘肃省,620000,酒泉市,620900,瓜州县,620922,743000
3004,中华人民共和国,甘肃省,620000,酒泉市,620900,肃北蒙古族自治县,620923,736300
3005,中华人民共和国,甘肃省,620000,酒泉市,620900,阿克塞哈萨克族自治县,620924,736400
3006,中华人民共和国,甘肃省,620000,酒泉市,620900,玉门市,620981,735200
3007,中华人民共和国,甘肃省,620000,酒泉市,620900,敦煌市,620982,736200
3008,中华人民共和国,甘肃省,620000,酒泉市,620900,其它区,620983,735000
3009,中华人民共和国,甘肃省,620000,庆阳市,621000,西峰区,621002,745000
3010,中华人民共和国,甘肃省,620000,庆阳市,621000,庆城县,621021,745100
3011,中华人民共和国,甘肃省,620000,庆阳市,621000,环县,621022,745700
3012,中华人民共和国,甘肃省,620000,庆阳市,621000,华池县,621023,745600
